processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
add,landmark,"{'name': 'statue of liberty', 'city': 'new york'}",{},,6c4ed61b-dc83-4d9b-80d1-bcbfd34f4091,"add landmark with name=Statue of Liberty, city=New York",add,landmark,"{'name': 'statue of liberty', 'city': 'new york'}",{},2,SYNTHETIC
read,consoles,{},{},,1527c36f-03cf-4374-87a9-f529a0b95abc,get Sony consoles,read,console,{},{'brand': 'sony'},1,SYNTHETIC
update,console,{'console': 'playstation'},{},,f73291df-a063-4f8d-9fbb-5d5784744812,"update console PlayStation 5, set storage=1TB",update,console,{'storage': '1tb'},{'model': 'playstation 5'},2,SYNTHETIC
read,artworks,{'artworks': 'by vincent van gogh'},{},,6788ccb7-f1f9-4b22-81ac-445677d77165,show artworks by Vincent van Gogh,read,artwork,{},{'artist': 'vincent van gogh'},1,SYNTHETIC
update,,,,,fbb7c04e-05e5-46e7-a433-de2955f782c1,"update artwork Starry Night, set year=1889",update,artwork,{'year': '1889'},{'title': 'starry night'},2,SYNTHETIC
read,museums,{},{},,f3fa21a0-8f9b-4e32-872e-3f4c3d167f4e,get museums in Paris,read,museum,{},{'city': 'paris'},1,SYNTHETIC
update,museum,{'museum': 'louvre'},{},,4cfc2720-c63d-43de-8eba-388426543e0a,"update museum The Louvre, set exhibits=Ancient Egypt",update,museum,{'exhibits': 'ancient egypt'},{'name': 'the louvre'},2,SYNTHETIC
read,monuments,{},{},,c01cf7d8-c99a-44b7-afc1-9b3534e6b0dd,show monuments in Paris,read,monument,{},{'location': 'paris'},1,SYNTHETIC
update,monument,{'monument': 'tower'},{},,df1301ac-b9de-4019-80cf-5ce9c0a3b0c1,"update monument Eiffel Tower, set height=330m",update,monument,{'height': '330m'},{'name': 'eiffel tower'},2,SYNTHETIC
read,landmarks,{},{},,2e76e58f-650f-4408-a3fe-2e34254415cc,get landmarks in New York,read,landmark,{},{'city': 'new york'},1,SYNTHETIC
delete,landmark,{},{},,eecb28b5-ef0b-4c32-bb9f-199f87f012af,delete landmark Statue of Liberty,delete,landmark,{},{'name': 'statue of liberty'},1,SYNTHETIC
update,landmark,{'landmark': 'liberty'},{},,80efd3b7-0fa2-48e2-b334-6b7cc81d9a47,"update landmark Statue of Liberty, set year_built=1886",update,landmark,{'year_built': '1886'},{'name': 'statue of liberty'},2,SYNTHETIC
add,country,"{'name': 'japan', 'capital': 'tokyo'}",{},,221f0629-1499-4f3d-b133-7dab69fc2b2a,"add country with name=Japan, capital=Tokyo",add,country,"{'name': 'japan', 'capital': 'tokyo'}",{},2,SYNTHETIC
read,countries,{'capital': 'tokyo'},{},,dabea457-9e92-4847-b1c0-5d440a34e10b,show countries with capital Tokyo,read,country,{},{'capital': 'tokyo'},1,SYNTHETIC
delete,country,{},{},,84338e6c-5190-4afa-9835-d238bc2dff03,delete country Japan,delete,country,{},{'name': 'japan'},1,SYNTHETIC
update,country,{'country': 'japan'},{},,748a0729-df5e-4694-b634-aeb45fe6a435,"update country Japan, set population=125 million",update,country,{'population': '125 million'},{'name': 'japan'},2,SYNTHETIC
add,city,"{'name': 'london', 'country': 'uk'}",{},,ece188f9-54d7-4c5d-9def-5137010fcded,"add city with name=London, country=UK",add,city,"{'name': 'london', 'country': 'uk'}",{},2,SYNTHETIC
read,city,{},{},,261ad4c9-ad7d-4320-a9d3-f9084483a5cb,get cities in UK,read,city,{},{'country': 'uk'},1,SYNTHETIC
delete,location,{},{},,facf18ca-8a30-4cd1-abbd-460ca953bf95,delete city London,delete,city,{},{'name': 'london'},1,SYNTHETIC
update,city,{'city': 'london'},{},,dd2af9d7-f783-44c0-968c-fd62acae5f4a,"update city London, set population=9 million",update,city,{'population': '9 million'},{'name': 'london'},2,SYNTHETIC
add,person,"{'name': 'alice', 'occupation': 'engineer'}",{},,7ad7ddbe-e7a9-48f1-8816-452b44cd8876,"add person with name=Alice, occupation=Engineer",add,person,"{'name': 'alice', 'occupation': 'engineer'}",{},2,SYNTHETIC
read,engineers,{'engineers': ''},{},,f64b2050-68e1-4e75-b86b-8eef5aa6bd09,show all engineers,read,person,{},{'occupation': 'engineer'},1,SYNTHETIC
delete,person,{},{},,c9c4c9e5-553c-4d4c-8463-8c2ec06edbe8,delete person Alice,delete,person,{},{'name': 'alice'},1,SYNTHETIC
update,,,,,41c9e075-70a5-4d45-9f47-a84614e388be,"update person Alice, set age=30",update,person,{'age': '30'},{'name': 'alice'},2,SYNTHETIC
add,animal,"{'species': 'lion', 'habitat': 'savanna'}",{},,a88a0552-df3c-4446-b1b5-75a213101245,"add animal with species=Lion, habitat=Savanna",add,animal,"{'species': 'lion', 'habitat': 'savanna'}",{},2,SYNTHETIC
read,a,{'animals': 'in savanna'},{},,5c1cbc0d-4144-4da9-9501-d3045feef5db,get animals in Savanna,read,animal,{},{'habitat': 'savanna'},1,SYNTHETIC
delete,animal,{},{},,053e4ef2-0f3d-49d6-b7be-fb2f9ae78c7b,delete animal Lion,delete,animal,{},{'species': 'lion'},1,SYNTHETIC
update,animal,{},,,21f77c7c-5a54-41b8-a9f3-bacf09b38810,"update animal Lion, set diet=carnivore",update,animal,{'diet': 'carnivore'},{'species': 'lion'},2,SYNTHETIC
add,planet,"{'name': 'mars', 'type': 'terrestrial'}",{},,d45f11fd-e944-41f8-91ec-e300a5e6bbde,"add planet with name=Mars, type=terrestrial",add,planet,"{'name': 'mars', 'type': 'terrestrial'}",{},2,SYNTHETIC
read,planet,{'terrestrial_planets': ''},{},,39527b4e-f6d4-4074-8414-82ee15fe4fcb,show terrestrial planets,read,planet,{},{'type': 'terrestrial'},1,SYNTHETIC
delete,planet,{},{},,b06f19a8-9459-4940-a1b7-192e4261f717,delete planet Mars,delete,planet,{},{'name': 'mars'},1,SYNTHETIC
update,planet,{'planet': 'mars'},{},,342c0790-6008-4712-a9c2-ec012f5bd6f7,"update planet Mars, set moons=2",update,planet,{'moons': '2'},{'name': 'mars'},2,SYNTHETIC
add,star,"{'name': 'sun', 'type': 'g-type'}",{},,5912f32b-768f-4e36-9bf6-24f947ad5e9b,"add star with name=Sun, type=G-type",add,star,"{'name': 'sun', 'type': 'g-type'}",{},2,SYNTHETIC
read,g,{'g_type': 'type stars'},{},,704ddb9a-46a8-44ad-a6de-1323f2521fa9,get G-type stars,read,star,{},{'type': 'g-type'},1,SYNTHETIC
delete,celestialbody,{},{},,82a412eb-aeff-43ee-84a4-5281ed56ed3b,delete star Sun,delete,star,{},{'name': 'sun'},1,SYNTHETIC
update,age,{'age': 'sun'},{},,5d1f1812-b8f3-4b9b-bebf-6fd7866746ab,"update star Sun, set age=4.6 billion years",update,star,{'age': '4.6 billion years'},{'name': 'sun'},2,SYNTHETIC
add,galaxy,"{'name': 'milky way', 'type': 'spiral'}",{},,d0f1e924-e1fb-48e3-a236-74d9aaf81de6,"add galaxy with name=Milky Way, type=spiral",add,galaxy,"{'name': 'milky way', 'type': 'spiral'}",{},2,SYNTHETIC
read,galaxies,{'spiral_galaxies': ''},{},,bd20eb59-c5a8-46c3-8736-a3590faa6f79,show spiral galaxies,read,galaxy,{},{'type': 'spiral'},1,SYNTHETIC
delete,celestialbody,{},{},,3866c518-c37c-4473-9a44-fddc0a10cd57,delete galaxy Milky Way,delete,galaxy,{},{'name': 'milky way'},1,SYNTHETIC
update,diameter,{'diameter': 'way'},{},,42ddf086-57e9-4abd-9456-10b7c5d3939e,"update galaxy Milky Way, set diameter=100000 light-years",update,galaxy,{'diameter': '100000 light-years'},{'name': 'milky way'},2,SYNTHETIC
add,universe,{'theory': 'big bang'},{},,7dafa8fc-b7cf-4a26-9857-88099a2097b5,add universe with theory=Big Bang,add,universe,{'theory': 'big bang'},{},1,SYNTHETIC
delete,buildings,{'floors': ''},{},,28ab8ac5-f1bd-4388-af20-141544028e25,delete buildings with less than 2 floors,delete,building,{},{'floors': '<2'},1,SYNTHETIC
read,universe,{'big_bang': 'verse with big bang theory'},{},,37b09a72-2e7e-47a8-be46-70bf562fb85a,get universe with Big Bang theory,read,universe,{},{'theory': 'big bang'},1,SYNTHETIC
update,universe,{'universe': 'bang'},{},,c793c290-fef9-480d-aa3b-2a8b332e0a5f,"update universe with Big Bang theory, set age=13.8 billion years",update,universe,{'age': '13.8 billion years'},{'theory': 'big bang'},2,SYNTHETIC
read,product__specifically__musical_instrument_,{},{},,229ac476-e6c7-456b-9332-8074c2199a5e,show Fender guitars,read,instrument,{},{'brand': 'fender'},1,SYNTHETIC
update,instrument,{},,,2891b8bf-e131-4c0b-bcf4-2ef029af4c3b,"update instrument Guitar, set strings=6",update,instrument,{'strings': '6'},{'type': 'guitar'},2,SYNTHETIC
read,paintings,{},{},,0a051a92-d4bf-48b3-bf7e-f1d76abbb195,get paintings by Leonardo da Vinci,read,painting,{},{'artist': 'leonardo da vinci'},1,SYNTHETIC
update,,,,,1de9cfe0-2291-4ac8-bb6a-815a24558d95,"update painting Mona Lisa, set year=1503",update,painting,{'year': '1503'},{'title': 'mona lisa'},2,SYNTHETIC
read,sculptures,{},{},,4d7e0d2c-75a9-4a28-9505-540e7f6c1c67,show sculptures by Michelangelo,read,sculpture,{},{'artist': 'michelangelo'},1,SYNTHETIC
update,sculpture,{'sculpture': 'david'},{},,4928effd-a79f-43bc-b3a3-374cf989bcc5,"update sculpture David, set material=marble",update,sculpture,{'material': 'marble'},{'name': 'david'},2,SYNTHETIC
add,subject,"{'name': 'chemistry', 'credits': '4'}",{},,7a44258b-e478-426e-a65a-2c83c0f2bca5,"add subject with name=Chemistry, credits=4",add,subject,"{'name': 'chemistry', 'credits': '4'}",{},2,SYNTHETIC
add,outcome,{'category': 'salary'},{},,46775262-c75e-45ad-aee5-70738931a958,"add outcome with category=Salary, amount=5000",add,outcome,"{'category': 'salary', 'amount': '5000'}",{},2,SYNTHETIC
add,test,"{'subject': 'math', 'grade': 'a'}",{},,19bed847-72d8-4d5e-a4b2-04a0906c52b5,"add test with subject=Math, grade=A",add,test,"{'subject': 'math', 'grade': 'a'}",{},2,SYNTHETIC
update,subject,{},,,b9f703b0-265f-4dff-9680-9450df76de82,"update subject Chemistry, set description='Introductory Chemistry'",update,subject,{'description': 'introductory chemistry'},{'name': 'chemistry'},2,SYNTHETIC
read,outcomes,{'outcomes': ''},{},,1212ee2e-a04f-4cd3-b79a-a68e2fae7e6b,get outcomes with amount > 1000,read,outcome,{},{'amount': '>1000'},1,SYNTHETIC
add,article,{'article': 'ai'},{},,8af33a19-5ec2-4a3d-bfeb-38c9595f01e9,"add article about AI, date=2024-01-15",add,article,"{'topic': 'ai', 'date': '2024-01-15'}",{},2,SYNTHETIC
update,article,{},,,dcfdffa5-08f9-4aae-a859-9a0c05b4df87,"update article with date 2024-01-15, set author=John Doe",update,article,{'author': 'john doe'},{'date': '2024-01-15'},2,SYNTHETIC
add,course,{},{},,d87468ab-9009-4b94-a7f8-27ada075039b,add course with instructor=Dr. Smith,add,course,{'instructor': 'dr. smith'},{},1,SYNTHETIC
add,employee,{'employee_id': 'emp007'},{},,8b86a737-dfcb-48d8-901b-abdb0038cb03,add employee with employee_id=EMP007,add,employee,{'employee_id': 'emp007'},{},1,SYNTHETIC
add,customer,{'customer_id': 'cust003'},{},,54a577a1-32db-43b5-8242-4b13a5ef0317,add customer with customer_id=CUST003,add,customer,{'customer_id': 'cust003'},{},1,SYNTHETIC
add,project,{'start_date': '2025-01-01'},{},,13f173c3-259f-439f-a6cf-695d05de647d,add project with start_date=2025-01-01,add,project,{'start_date': '2025-01-01'},{},1,SYNTHETIC
add,event,{'location': 'room'},{},,884ba3e5-de2a-4c78-8e84-928b15e1e79b,add event with location=Conference Room A,add,event,{'location': 'conference room a'},{},1,SYNTHETIC
add,user,{'role': 'admin'},{},,340d6309-a331-4a24-910c-5ab73b9f9d8f,add user with role=admin,add,user,{'role': 'admin'},{},1,SYNTHETIC
add,document,{'creation_date': '2024-05-20'},{},,db536cfc-7c75-4c3e-b04e-50af9afa6788,add document with creation_date=2024-05-20,add,document,{'creation_date': '2024-05-20'},{},1,SYNTHETIC
add,song,{'duration': '3:45'},{},,5f7d76e4-8f17-4fa1-9f1e-299110d491e3,add song with duration=3:45,add,song,{'duration': '3:45'},{},1,SYNTHETIC
add,play,{'number_of_songs': '25'},{},,0416dc08-58b6-4b27-b071-ed6e28a0079d,add playlist with number_of_songs=25,add,playlist,{'number_of_songs': '25'},{},1,SYNTHETIC
add,recipe,{'difficulty': 'medium'},{},,800c9737-a268-4b00-b58f-26f4c772a481,add recipe with difficulty=medium,add,recipe,{'difficulty': 'medium'},{},1,SYNTHETIC
add,restaurant,{'capacity': '100'},{},,a95f0bf6-6cf6-4198-829f-9b377ab69c75,add restaurant with capacity=100,add,restaurant,{'capacity': '100'},{},1,SYNTHETIC
add,house,"{'area': '1500', 'sq_ft': ''}",{},,141a2cc5-31fe-43d0-88d2-c2460b0cac05,add house with area=1500 sq ft,add,house,{'area': '1500 sq ft'},{},1,SYNTHETIC
add,plant,{'watering_frequency': 'weekly'},{},,87da1245-dd10-4e59-9073-2de96fdc6991,add plant with watering_frequency=weekly,add,plant,{'watering_frequency': 'weekly'},{},1,SYNTHETIC
add,phone,{'carrier': 'verizon'},{},,34f81cb5-7d15-426c-a16d-45ae66ca0ea7,add phone with carrier=Verizon,add,phone,{'carrier': 'verizon'},{},1,SYNTHETIC
add,clothing,"{'brand': ""levi's""}",{},,72995e90-6b29-4813-b790-c20d234940a0,add clothing with brand=Levi's,add,clothing,"{'brand': ""levi's""}",{},1,SYNTHETIC
add,furniture,{'assembly_required': 'false'},{},,311cbe76-1a44-4109-87b4-f9f28c5f0218,add furniture with assembly_required=false,add,furniture,{'assembly_required': 'false'},{},1,SYNTHETIC
add,device,{'connectivity': 'wi-fi'},{},,2af01fb8-7e9d-4056-8d69-2c5667b6a20f,add device with connectivity=Wi-Fi,add,device,{'connectivity': 'wi-fi'},{},1,SYNTHETIC
add,game,{'publisher': 'cd projekt red'},{},,37b53e01-4a3a-4194-ac49-4ae203c15943,add game with publisher=CD Projekt Red,add,game,{'publisher': 'cd projekt red'},{},1,SYNTHETIC
add,artwork,{'medium': 'oil on canvas'},{},,346215f5-ab90-4a0c-ae17-1efabcdf4bcf,add artwork with medium=oil on canvas,add,artwork,{'medium': 'oil on canvas'},{},1,SYNTHETIC
add,monument,{},{},,3517da72-ab34-4130-8031-b21c4b071a0f,add monument with historical_significance=high,add,monument,{'historical_significance': 'high'},{},1,SYNTHETIC
add,country,{'currency': 'usd'},{},,580226e1-b349-45a6-b695-2ae7f6051bb7,add country with currency=USD,add,country,{'currency': 'usd'},{},1,SYNTHETIC
add,person,{'hobby': 'reading'},{},,80028274-e5ba-4aca-93d5-98abc07acb92,add person with hobby=reading,add,person,{'hobby': 'reading'},{},1,SYNTHETIC
add,planet,{'atmosphere': 'co2 rich'},{},,2f302ef1-dc2f-474c-8de0-be7bcc88b7de,add planet with atmosphere=CO2 rich,add,planet,{'atmosphere': 'co2 rich'},{},1,SYNTHETIC
add,galaxy,{'light_years': ''},{},,8cf130d2-9f46-4bdf-998a-73de2e1019d6,add galaxy with distance_from_earth=2.5 million light-years,add,galaxy,{'distance_from_earth': '2.5 million light-years'},{},1,SYNTHETIC
delete,universe,{'big_bang': 'universe with big bang theory'},{},,7320b949-e6ec-41df-89ed-b54e274849e2,delete universe with Big Bang theory,delete,universe,{},{'theory': 'big bang'},1,SYNTHETIC
add,instrument,"{'type': 'guitar', 'brand': 'fender'}",{},,8aa4131d-f7be-4d77-975c-2da931a2d286,"add instrument with type=Guitar, brand=Fender",add,instrument,"{'type': 'guitar', 'brand': 'fender'}",{},2,SYNTHETIC
delete,,,,,2eda59b0-5269-4156-b3cd-2604b039c2bb,delete instrument Guitar,delete,instrument,{},{'type': 'guitar'},1,SYNTHETIC
add,painting,"{'title': 'mona lisa', 'artist': 'leonardo da vinci'}",{},,373b596d-4f57-40cb-9051-4f9219e56401,"add painting with title=Mona Lisa, artist=Leonardo da Vinci",add,painting,"{'title': 'mona lisa', 'artist': 'leonardo da vinci'}",{},2,SYNTHETIC
delete,painting,{},{},,4518c696-5213-455e-9ac2-1ddc4d83854e,delete painting Mona Lisa,delete,painting,{},{'title': 'mona lisa'},1,SYNTHETIC
add,sculpture,"{'name': 'david', 'artist': 'michelangelo'}",{},,8ba33cdd-76c8-4778-8deb-8262ff798bab,"add sculpture with name=David, artist=Michelangelo",add,sculpture,"{'name': 'david', 'artist': 'michelangelo'}",{},2,SYNTHETIC
delete,sculpture,{},{},,ba208444-f9e7-4eda-bfc2-ddd04de3ff94,delete sculpture David,delete,sculpture,{},{'name': 'david'},1,SYNTHETIC
add,student,"{'name': 'emily', 'id': 's001'}",{},,61512c09-e6ba-4170-9563-7a317cfdac57,"add a student with name=Emily, id=S001",add,student,"{'name': 'emily', 'id': 's001'}",{},2,SYNTHETIC
add,teacher,"{'name': 'maria', 'department': 'physics'}",{},,ca2d2f5d-20cd-4467-bcb5-16c4e41d62e7,"add teacher with name=Maria, department=Physics",add,teacher,"{'name': 'maria', 'department': 'physics'}",{},2,SYNTHETIC
add,in,{'id': 'inv005'},{},,0b761df2-edac-4440-8d06-3f98c4410585,"add invoice with id=INV005, total=250.75",add,invoice,"{'id': 'inv005', 'total': '250.75'}",{},2,SYNTHETIC
delete,student,{'id': 's001'},{},,2c679d6a-03a3-48d5-8266-d5e53932f822,delete student id=S001,delete,student,{},{'id': 's001'},1,SYNTHETIC
read,teacher,{'department': ''},{},,a0759142-eb46-454d-a9c9-788306f1c87e,show teachers from Physics department,read,teacher,{},{'department': 'physics'},1,SYNTHETIC
update,in,{},,,c4169aa4-acae-4899-a9b5-27a29f19ebfd,"update invoice INV005, set status=paid",update,invoice,{'status': 'paid'},{'id': 'inv005'},2,SYNTHETIC
delete,article,{'topic': 'ai'},{},,15f97ec8-39e0-40ca-9d0d-93ff8b95ee03,delete article with topic AI,delete,article,{},{'topic': 'ai'},1,SYNTHETIC
add,student,{'enrollment_date': '2023-09-01'},{},,d35277e5-6dff-467b-90f1-cfecbf765934,add a student with enrollment_date=2023-09-01,add,student,{'enrollment_date': '2023-09-01'},{},1,SYNTHETIC
add,book,{'978_0321765723': ''},{},,4652eb5f-7732-4549-9c8d-b74d86750d3e,add book with ISBN=978-0321765723,add,book,{'isbn': '978-0321765723'},{},1,SYNTHETIC
add,product,{},{},,35e8c49b-8f6f-482c-a459-30f62a258128,add product with SKU=SKU001,add,product,{'sku': 'sku001'},{},1,SYNTHETIC
add,order,{'order_date': '2025-06-10'},{},,92611d2b-f094-49f6-a5a6-55bcd063a542,add order with order_date=2025-06-10,add,order,{'order_date': '2025-06-10'},{},1,SYNTHETIC
add,task,{},{},,58477059-94d4-4147-9482-5658a0ed67d4,add task with assigned_to=Alice,add,task,{'assigned_to': 'alice'},{},1,SYNTHETIC
add,feedback,{'source': 'website'},{},,f5d18352-6f74-44fc-9cce-34e4d09b0151,add feedback with source=website,add,feedback,{'source': 'website'},{},1,SYNTHETIC
add,report,{'generation_date': 'today'},{},,4bc99df7-c60b-4e57-a3a2-4ce6cbd63b44,add report with generation_date=today,add,report,{'generation_date': 'today'},{},1,SYNTHETIC
add,film,{'genre': 'action'},{},,e04c9a0f-79ff-4948-87c9-3cf43acb72f9,add movie with genre=Action,add,movie,{'genre': 'action'},{},1,SYNTHETIC
add,album,{'genre': 'pop'},{},,8ebe076d-2fb4-4320-bd23-20cea94830bc,add album with genre=Pop,add,album,{'genre': 'pop'},{},1,SYNTHETIC
add,podcast,{'category': 'technology'},{},,d2ddcea4-741e-4a0e-9288-611e9d2753e5,add podcast with category=Technology,add,podcast,{'category': 'technology'},{},1,SYNTHETIC
add,ingredient,{'storage_type': 'pantry'},{},,bb72a74f-4dce-47ef-a503-62741c943e1a,add ingredient with storage_type=pantry,add,ingredient,{'storage_type': 'pantry'},{},1,SYNTHETIC
add,car,{'color': 'red'},{},,b9131472-e868-44e3-9cf2-95d6a1470ee7,add car with color=red,add,car,{'color': 'red'},{},1,SYNTHETIC
add,pet,{},{},,4a4c0a61-fd9d-471d-913a-4f695259922b,add pet with vaccinated=true,add,pet,{'vaccinated': 'true'},{},1,SYNTHETIC
add,computer,{},{},,87db480a-1df2-4ab0-8017-ef21b13c530b,add computer with OS=Windows,add,computer,{'os': 'windows'},{},1,SYNTHETIC
add,app,{'energy_rating': 'a++'},{},,84bc1e5d-af4f-4dad-8fe6-bcac0031d077,add appliance with energy_rating=A++,add,appliance,{'energy_rating': 'a++'},{},1,SYNTHETIC
add,foot,"{'footwear': 'with', 'closure_type': 'laces'}",{},,77ec6fa0-55ec-40bd-9ccb-b1119c2358ec,add footwear with closure_type=laces,add,footwear,{'closure_type': 'laces'},{},1,SYNTHETIC
add,building,{'year_built': '1990'},{},,3593ede3-9615-44e2-ae79-1019273c915b,add building with year_built=1990,add,building,{'year_built': '1990'},{},1,SYNTHETIC
add,software,{'developer': 'adobe'},{},,22409dbd-dd79-4aaf-9736-aef19a94f08a,add software with developer=Adobe,add,software,{'developer': 'adobe'},{},1,SYNTHETIC
add,console,{'release_date': '2020-11-12'},{},,b63d112b-23af-4eeb-a3fb-1558e543245e,add console with release_date=2020-11-12,add,console,{'release_date': '2020-11-12'},{},1,SYNTHETIC
add,museum,{'admission_fee': '20'},{},,0c5a1096-2c6c-4e71-abad-cdc8a9898fce,add museum with admission_fee=20,add,museum,{'admission_fee': '20'},{},1,SYNTHETIC
add,landmark,{'visitor_count': '1000000'},{},,e12fc1d8-ef9a-4f0b-8324-90f1e44957c5,add landmark with visitor_count=1000000,add,landmark,{'visitor_count': '1000000'},{},1,SYNTHETIC
add,city,{'timezone': 'gmt-5'},{},,15f770be-b22e-4ec7-b435-80f6292dcfe1,add city with timezone=GMT-5,add,city,{'timezone': 'gmt-5'},{},1,SYNTHETIC
add,animal,{'average_lifespan': '15 years'},{},,fd7da6a7-3cd2-48fb-819b-b0cb17840fb0,add animal with average_lifespan=15 years,add,animal,{'average_lifespan': '15 years'},{},1,SYNTHETIC
add,star,{'luminosity': 'high'},{},,2a3a2dc4-e437-4707-b97a-30442bf0dd1e,add star with luminosity=high,add,star,{'luminosity': 'high'},{},1,SYNTHETIC
add,universe,{},{},,a1cff096-8b60-4330-8706-c3c11044d8d8,add universe with dark_matter_percentage=27%,add,universe,{'dark_matter_percentage': '27%'},{},1,SYNTHETIC
add,painting,{'style': 'impressionism'},{},,39520597-21f0-4828-a406-5b440b6b4721,add painting with style=Impressionism,add,painting,{'style': 'impressionism'},{},1,SYNTHETIC
read,student,{'age': ''},{},,c2ce696c-ed3f-4d54-bb23-74f93dc21ed9,show students with age > 20,read,student,{},{'age': '>20'},1,SYNTHETIC
add,instrument,{'manufacturer': 'yamaha'},{},,479a127a-90e0-4cb1-a7b9-2171677eccfb,add instrument with manufacturer=Yamaha,add,instrument,{'manufacturer': 'yamaha'},{},1,SYNTHETIC
add,sculpture,{'dimensions': '2m x 1m'},{},,a006fedb-08f0-47a3-8137-04694ec92ff1,add sculpture with dimensions=2m x 1m x 1m,add,sculpture,{'dimensions': '2m x 1m x 1m'},{},1,SYNTHETIC
delete,subject,{'credits': '3'},{},,697536e9-6fec-4827-b5ff-cc022128061a,delete subjects with credits=3,delete,subject,{},{'credits': '3'},1,SYNTHETIC
update,teacher,{},,,b640b77f-9e94-44bd-9961-85218dc96845,"update teachers with email domain @university.edu, set status=active",update,teacher,{'status': 'active'},{'email_domain': 'university.edu'},2,SYNTHETIC
read,outcomes,"{'outcomes': 'for current', 'current_month': ''}",{},,6a8b7cb3-47e0-4291-bf06-70e1fb5821a7,get outcomes for current month,read,outcome,{},{'date': 'current month'},1,SYNTHETIC
add,in,{'due_date': '2025-07-31'},{},,f95b2bdd-82cd-418e-b61e-fd8defea43ff,add invoice with due_date=2025-07-31,add,invoice,{'due_date': '2025-07-31'},{},1,SYNTHETIC
delete,tests,{'grade': 'f'},{},,2a5de0c4-07c7-49cb-b4ee-c269c8c33272,delete tests with grade=F,delete,test,{},{'grade': 'f'},1,SYNTHETIC
update,article,{},,,7f5124c3-7d13-4379-8b06-e3545d5908e9,"update articles with author=Jane, set status=published",update,article,{'status': 'published'},{'author': 'jane'},2,SYNTHETIC
read,course,{'students': ''},{},,c819d5be-1460-47fd-a876-5652a56bca93,show courses with less than 30 students,read,course,{},{'number_of_students': '<30'},1,SYNTHETIC
delete,book,{},{},,aa7c9142-fa6b-4714-99ce-6b2d4568a4da,delete books published before 2000,delete,book,{},{'publication_year': '<2000'},1,SYNTHETIC
update,employee,{},,,9e8f843b-6aad-4592-93ec-15d6eb42f73e,"update employees with salary < 50000, set bonus=true",update,employee,{'bonus': 'true'},{'salary': '<50000'},2,SYNTHETIC
read,product,{'rating': '4 stars'},{},,3310ca80-7a85-439d-8c0f-0bb9e41ed9a0,get products with rating 4 stars,read,product,{},{'rating': '4 stars'},1,SYNTHETIC
delete,customer,{'recent_orders': ''},{},,2d1f686b-4f54-4b43-ad54-4c56853bd942,delete customers with no recent orders,delete,customer,{},{'recent_orders': 'none'},1,SYNTHETIC
update,orders,{'fulfillment_date': 'tomorrow'},{'status': 'pending'},,94c73e64-0d14-476f-bfed-6135dd34364a,"update orders with status pending, set fulfillment_date=tomorrow",update,order,{'fulfillment_date': 'tomorrow'},{'status': 'pending'},2,SYNTHETIC
read,project,{'quarter': ''},{},,4edc95cd-b149-4e6d-86f3-9b26cdbdd390,show projects ending this quarter,read,project,{},{'end_date': 'this quarter'},1,SYNTHETIC
delete,tasks,{'priority': 'low'},{},,728dc220-b086-4012-bc9d-4521496ef405,delete tasks with priority low,delete,task,{},{'priority': 'low'},1,SYNTHETIC
update,a,{'past': ''},{'events': 'in'},,c9a9a071-7762-4f32-a974-375b1720b1cb,"update events with date in past, set archived=true",update,event,{'archived': 'true'},{'date': 'past'},2,SYNTHETIC
read,feedback,{'negative_sentiment': ''},{},,36067a3b-1202-448e-a059-e063378b3a67,get feedback with negative sentiment,read,feedback,{},{'sentiment': 'negative'},1,SYNTHETIC
delete,user,{'year': ''},{},,7a3ddce6-edba-43f8-ac44-bbe6b5c413db,delete users inactive for over a year,delete,user,{},{'last_login': '>1 year ago'},1,SYNTHETIC
update,report,{'frequency': 'weekly'},{'type': 'daily'},,12f5c0e9-2c75-41cf-b254-60c2191ba8cf,"update reports with type daily, set frequency=weekly",update,report,{'frequency': 'weekly'},{'type': 'daily'},2,SYNTHETIC
read,documents,{'documents': 'created by john'},{},,151becca-02ec-4834-bc60-32b723514fe8,show documents created by John,read,document,{},{'created_by': 'john'},1,SYNTHETIC
delete,film,{},{},,47538672-2811-4b19-a4cf-779e6758555e,delete movies released before 2000,delete,movie,{},{'release_year': '<2000'},1,SYNTHETIC
update,song,{},,,3525674b-f693-4c5a-bac8-810db3f7e33f,"update songs with genre Pop, set popularity=high",update,song,{'popularity': 'high'},{'genre': 'pop'},2,SYNTHETIC
read,album,{'albums': 'with less than 10 tracks'},{},,e557c4cc-c386-4bbe-ac6f-d3704ca1e8e4,get albums with less than 10 tracks,read,album,{},{'number_of_tracks': '<10'},1,SYNTHETIC
delete,play,{'playlists': 'with no songs'},{},,694e6dff-0b94-497c-9cb7-d1047da7f0fe,delete playlists with no songs,delete,playlist,{},{'number_of_songs': '0'},1,SYNTHETIC
update,,,,,41590b4e-0e47-40b3-a706-1d34f2b78a01,"update podcasts with host Joe Rogan, set rating=5 stars",update,podcast,{'rating': '5 stars'},{'host': 'joe rogan'},2,SYNTHETIC
read,recipes,{'recipes': 'with vegetarian diet type'},{},,521d9132-3be4-4b8d-a3e7-1abbfa6dbcca,show recipes with vegetarian diet type,read,recipe,{},{'diet_type': 'vegetarian'},1,SYNTHETIC
