processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
update,galaxy,{'galaxy': 'way'},{},,b5c826a3-0679-48b9-a1a2-b59d3ea388d7,"update galaxy Milky Way, set diameter=100000 light-years",update,galaxy,{'diameter': '100000 light-years'},{'name': 'milky way'},2,SYNTHETIC
delete,universe,{'theory': ''},{},,fcd6399a-fb9f-4285-80a5-9d7ebd05534f,delete universe with Big Bang theory,delete,universe,{},{'theory': 'big bang'},1,SYNTHETIC
read,a,{},{},,7ec1fd4f-c7ce-4cfd-94ab-1bb629ed997a,show Fender guitars,read,instrument,{},{'brand': 'fender'},1,SYNTHETIC
add,painting,"{'title': 'mona lisa', 'artist': 'leonardo da vinci'}",{},,2fd61678-0f3b-483f-9eab-c6409a7f70f4,"add painting with title=Mona Lisa, artist=Leonardo da Vinci",add,painting,"{'title': 'mona lisa', 'artist': 'leonardo da vinci'}",{},2,SYNTHETIC
,,,,,7db0c889-a1af-4c9f-b915-34ea56cc260c,"update painting Mona Lisa, set year=1503",update,painting,{'year': '1503'},{'title': 'mona lisa'},2,SYNTHETIC
delete,sculpture,{},{},,0af07512-3f7b-4380-8ad4-8d1f493fc986,delete sculpture David,delete,sculpture,{},{'name': 'david'},1,SYNTHETIC
add,subject,"{'name': 'chemistry', 'credits': '4'}",{},,d6619f82-3550-4051-af06-9487de1db928,"add subject with name=Chemistry, credits=4",add,subject,"{'name': 'chemistry', 'credits': '4'}",{},2,SYNTHETIC
add,in,{'id': 'inv005'},{},,bd2ce082-996c-44d3-abfb-90d40e76c65e,"add invoice with id=INV005, total=250.75",add,invoice,"{'id': 'inv005', 'total': '250.75'}",{},2,SYNTHETIC
update,subject,{},,,d5ec0ae1-c467-4ced-8a60-81cbfbb102e8,"update subject Chemistry, set description='Introductory Chemistry'",update,subject,{'description': 'introductory chemistry'},{'name': 'chemistry'},2,SYNTHETIC
update,in,{},,,48fddca8-b516-4ab4-9b0a-89e6d2636fb6,"update invoice INV005, set status=paid",update,invoice,{'status': 'paid'},{'id': 'inv005'},2,SYNTHETIC
update,article,{},,,c1c4ac69-6ca7-4243-9be4-86e4081db94c,"update article with date 2024-01-15, set author=John Doe",update,article,{'author': 'john doe'},{'date': '2024-01-15'},2,SYNTHETIC
add,book,{'978_0321765723': ''},{},,f5cf8bf2-7221-408a-8a6c-340ed5dcec34,add book with ISBN=978-0321765723,add,book,{'isbn': '978-0321765723'},{},1,SYNTHETIC
add,customer,{'customer_id': 'cust003'},{},,631c1954-72f4-47a5-9b3d-2974b12990f4,add customer with customer_id=CUST003,add,customer,{'customer_id': 'cust003'},{},1,SYNTHETIC
add,task,{},{},,451a6f87-65d4-4cac-a104-df70eabe0a29,add task with assigned_to=Alice,add,task,{'assigned_to': 'alice'},{},1,SYNTHETIC
add,user,{'role': 'admin'},{},,8cfe6eb0-8133-4018-94b0-fde08201d600,add user with role=admin,add,user,{'role': 'admin'},{},1,SYNTHETIC
add,film,{'genre': 'action'},{},,150db34d-b37b-4392-a285-a1fb0f61f49f,add movie with genre=Action,add,movie,{'genre': 'action'},{},1,SYNTHETIC
add,play,{'number_of_songs': '25'},{},,7b778e4b-15c7-43ad-8527-af684baf5932,add playlist with number_of_songs=25,add,playlist,{'number_of_songs': '25'},{},1,SYNTHETIC
add,ingredient,{'storage_type': 'pantry'},{},,efd25113-aed2-4d01-8d92-8253a3b554cf,add ingredient with storage_type=pantry,add,ingredient,{'storage_type': 'pantry'},{},1,SYNTHETIC
add,house,{'area': '1500 sq ft'},{},,f16e444c-9d89-4686-80b2-7f1807a293a4,add house with area=1500 sq ft,add,house,{'area': '1500 sq ft'},{},1,SYNTHETIC
update,console,{'console': 'playstation'},{},,1721d12c-5c4c-4782-a1fa-a6cd9a3c5243,"update console PlayStation 5, set storage=1TB",update,console,{'storage': '1tb'},{'model': 'playstation 5'},2,SYNTHETIC
delete,artwork,{},{},,82dc30ba-b738-42db-a6b2-971d511c0a46,delete artwork Starry Night,delete,artwork,{},{'title': 'starry night'},1,SYNTHETIC
read,museums,{},{},,6e7d3e93-bd11-42b4-945c-3b59a8ad1548,get museums in Paris,read,museum,{},{'city': 'paris'},1,SYNTHETIC
add,monument,"{'name': 'tower', 'location': 'paris'}",{},,bdf6536f-5566-4d91-8e12-2347d56f0c71,"add monument with name=Eiffel Tower, location=Paris",add,monument,"{'name': 'eiffel tower', 'location': 'paris'}",{},2,SYNTHETIC
update,monument,{'monument': 'tower'},{},,46d9dd71-ab94-432c-ad8d-44550d0e7dde,"update monument Eiffel Tower, set height=330m",update,monument,{'height': '330m'},{'name': 'eiffel tower'},2,SYNTHETIC
delete,landmark,{},{},,289beea0-b7ca-4d5b-9295-e2fcdc3fefbc,delete landmark Statue of Liberty,delete,landmark,{},{'name': 'statue of liberty'},1,SYNTHETIC
read,countries,{'capital': 'tokyo'},{},,bd29e4b1-fb2f-49d9-ad87-88ec2d925974,show countries with capital Tokyo,read,country,{},{'capital': 'tokyo'},1,SYNTHETIC
add,city,"{'name': 'london', 'country': 'uk'}",{},,13537fba-7f83-412b-88b3-8ab8ec754328,"add city with name=London, country=UK",add,city,"{'name': 'london', 'country': 'uk'}",{},2,SYNTHETIC
update,city,{'city': 'london'},{},,9772a896-b8da-409d-be4c-9817aecac103,"update city London, set population=9 million",update,city,{'population': '9 million'},{'name': 'london'},2,SYNTHETIC
delete,person,{},{},,472b070f-fe11-4284-92f0-6f9ddb7e9d20,delete person Alice,delete,person,{},{'name': 'alice'},1,SYNTHETIC
read,animals,{},{},,60410413-3d39-4639-b1c2-4b7457e5fc7b,get animals in Savanna,read,animal,{},{'habitat': 'savanna'},1,SYNTHETIC
add,planet,"{'name': 'mars', 'type': 'terrestrial'}",{},,ff4350df-dae2-40e7-90b2-feb985df8697,"add planet with name=Mars, type=terrestrial",add,planet,"{'name': 'mars', 'type': 'terrestrial'}",{},2,SYNTHETIC
update,planet,{'planet': 'mars'},{},,b0615db4-f33d-4f86-a8f7-772236e7ca40,"update planet Mars, set moons=2",update,planet,{'moons': '2'},{'name': 'mars'},2,SYNTHETIC
delete,_think__okay__the_user_request_is__delete_star_sun___i_need_to_figure_out_what_entity_class_this_refers_to__let_s_break_it_down___first___delete__is_the_action__so_the_main_focus_is_on__star_sun___the_phrase__star_sun__could_be_interpreted_in_a_couple_of_ways__maybe__star__is_a_noun_here__and__sun__is_the_name_of_a_star__the_sun_is_a_star__so_the_user_might_be_referring_to_deleting_the_sun_as_a_star__alternatively___star_sun__could_be_a_proper_noun__like_a_name_of_a_star__but_that_s_less_likely____in_astronomy__the_sun_is_a_star__so_the_entity_class_here_is_probably__star___the_user_might_be_trying_to_delete_the_sun__which_is_a_star__alternatively__if__star_sun__is_a_specific_term_or_a_name__but_i_don_t_think_that_s_the_case__the_most_straightforward_interpretation_is_that_the_user_is_referring_to_the_sun_as_a_star_and_wants_to_delete_it__so_the_entity_class_should_be__star_____think___star,{},{},,6652e66b-e0b0-4e28-a62e-dc4bd8c064e8,delete star Sun,delete,star,{},{'name': 'sun'},1,SYNTHETIC
read,spiral,{'spiral_galaxies': ''},{},,0a806dad-abc9-4a29-9811-c552b6ae64bf,show spiral galaxies,read,galaxy,{},{'type': 'spiral'},1,SYNTHETIC
add,universe,{'theory': 'bang'},{},,78e8544a-0736-42d4-a908-779f951a1e7f,add universe with theory=Big Bang,add,universe,{'theory': 'big bang'},{},1,SYNTHETIC
update,universe,{'universe': 'bang'},{},,8dee010e-a58e-4bb4-bac4-804395e9d96e,"update universe with Big Bang theory, set age=13.8 billion years",update,universe,{'age': '13.8 billion years'},{'theory': 'big bang'},2,SYNTHETIC
update,del,{},,,560673fc-d061-4e32-9a20-17f0648a9628,delete instrument Guitar,delete,instrument,{},{'type': 'guitar'},1,SYNTHETIC
read,paintings,{},{},,cd3242ef-cad2-44a6-8824-0a0a09711e7c,get paintings by Leonardo da Vinci,read,painting,{},{'artist': 'leonardo da vinci'},1,SYNTHETIC
add,sculpture,"{'name': 'david', 'artist': 'michelangelo'}",{},,21ca3aa0-1c73-43ed-b807-fa3863dc742c,"add sculpture with name=David, artist=Michelangelo",add,sculpture,"{'name': 'david', 'artist': 'michelangelo'}",{},2,SYNTHETIC
update,sculpture,{'sculpture': 'david'},{},,b5bd78a4-9541-4426-b2d4-3d7963ca42e1,"update sculpture David, set material=marble",update,sculpture,{'material': 'marble'},{'name': 'david'},2,SYNTHETIC
add,teacher,"{'name': 'maria', 'department': 'physics'}",{},,48324a27-925e-4e7c-a3e4-a2ed39ae74f7,"add teacher with name=Maria, department=Physics",add,teacher,"{'name': 'maria', 'department': 'physics'}",{},2,SYNTHETIC
add,test,"{'subject': 'math', 'grade': 'a'}",{},,a58904ac-d165-40c5-a852-b8b8f4ea99e4,"add test with subject=Math, grade=A",add,test,"{'subject': 'math', 'grade': 'a'}",{},2,SYNTHETIC
read,teacher,{'department': ''},{},,f12556c6-fe81-4e2f-9c24-3320befcc8ed,show teachers from Physics department,read,teacher,{},{'department': 'physics'},1,SYNTHETIC
add,article,{'article': 'ai'},{},,47240c4e-8f28-40d0-bddc-e2bec380ed01,"add article about AI, date=2024-01-15",add,article,"{'topic': 'ai', 'date': '2024-01-15'}",{},2,SYNTHETIC
add,student,{'enrollment_date': '2023-09-01'},{},,6a506527-6170-4e1d-8589-b0e88b3db1cb,add a student with enrollment_date=2023-09-01,add,student,{'enrollment_date': '2023-09-01'},{},1,SYNTHETIC
add,employee,{'employee_id': 'emp007'},{},,721782a9-02bc-4445-8fa0-1856d257de49,add employee with employee_id=EMP007,add,employee,{'employee_id': 'emp007'},{},1,SYNTHETIC
add,order,{'order_date': '2025-06-10'},{},,6f1251cd-e07c-4d98-8836-dd2828121cb3,add order with order_date=2025-06-10,add,order,{'order_date': '2025-06-10'},{},1,SYNTHETIC
add,event,{},{},,96ca59dc-ae00-4a39-a361-d810e515b8eb,add event with location=Conference Room A,add,event,{'location': 'conference room a'},{},1,SYNTHETIC
add,report,{'generation_date': 'today'},{},,04825d52-349d-4882-9091-16c0d82f5b27,add report with generation_date=today,add,report,{'generation_date': 'today'},{},1,SYNTHETIC
add,song,{'duration': '3:45'},{},,f6e88d29-0848-4d87-a3b2-167471ce5183,add song with duration=3:45,add,song,{'duration': '3:45'},{},1,SYNTHETIC
add,podcast,{'category': 'technology'},{},,5bf95350-520e-48dd-b027-c65bdcf34774,add podcast with category=Technology,add,podcast,{'category': 'technology'},{},1,SYNTHETIC
add,restaurant,{'capacity': '100'},{},,6733404a-7170-477b-946d-6e75f380bd45,add restaurant with capacity=100,add,restaurant,{'capacity': '100'},{},1,SYNTHETIC
add,pet,{},{},,19c42ff8-1614-428a-8c2d-26c06d6d5699,add pet with vaccinated=true,add,pet,{'vaccinated': 'true'},{},1,SYNTHETIC
add,artwork,{},{},,797910f0-8893-4edc-8b21-e03dd701f526,"add artwork with title=Starry Night, artist=Vincent van Gogh",add,artwork,"{'title': 'starry night', 'artist': 'vincent van gogh'}",{},2,SYNTHETIC
,,,,,2ebe67ae-88fb-471d-b5aa-10945d471150,"update artwork Starry Night, set year=1889",update,artwork,{'year': '1889'},{'title': 'starry night'},2,SYNTHETIC
delete,_think__okay__let_s_see__the_user_request_is__delete_museum_the_louvre___i_need_to_figure_out_the_entity_class_here__the_main_action_is__delete___and_the_object_is__museum_the_louvre___so_the_entity_in_question_is__the_louvre___which_is_a_museum__the_entity_class_would_be_the_category_that__the_louvre__falls_into__since_it_s_a_museum__the_entity_class_is_likely__museum___wait__but_maybe_there_s_a_more_specific_class__like__art_museum__or_something__but_the_user_just_said__museum___so_probably_the_general_class_is_sufficient__let_me_check_if_there_s_any_other_possible_entity_class__the_louvre_is_a_specific_instance_of_a_museum__so_the_class_is__museum___i_think_that_s_it____think___museum,{},{},,ab592d43-ff8d-45f4-9795-b6ac0cecd004,delete museum The Louvre,delete,museum,{},{'name': 'the louvre'},1,SYNTHETIC
read,monuments,{},{},,c546eb0b-837d-4279-98e3-b8eb92f54466,show monuments in Paris,read,monument,{},{'location': 'paris'},1,SYNTHETIC
add,landmark,"{'name': 'statue of liberty', 'city': 'new york'}",{},,816d95cc-df89-454e-8345-2a4319623da6,"add landmark with name=Statue of Liberty, city=New York",add,landmark,"{'name': 'statue of liberty', 'city': 'new york'}",{},2,SYNTHETIC
update,landmark,{'landmark': 'liberty'},{},,7dc2c3fc-0233-460d-9c4e-8545a52f66dc,"update landmark Statue of Liberty, set year_built=1886",update,landmark,{'year_built': '1886'},{'name': 'statue of liberty'},2,SYNTHETIC
delete,country,{},{},,cd477172-786c-4363-987f-30c32f701cc2,delete country Japan,delete,country,{},{'name': 'japan'},1,SYNTHETIC
read,city,{},{},,52495462-460c-4ef2-8506-3fc086f5372e,get cities in UK,read,city,{},{'country': 'uk'},1,SYNTHETIC
add,person,"{'name': 'alice', 'occupation': 'engineer'}",{},,bd9b108d-cdea-4283-9df7-206787aeb9be,"add person with name=Alice, occupation=Engineer",add,person,"{'name': 'alice', 'occupation': 'engineer'}",{},2,SYNTHETIC
update,,,,,4e033aa3-b752-419f-abb0-8cf6ebfb05d7,"update person Alice, set age=30",update,person,{'age': '30'},{'name': 'alice'},2,SYNTHETIC
delete,animal,{},{},,3ad68bdf-a47b-4cce-a831-fcf9bd2e774e,delete animal Lion,delete,animal,{},{'species': 'lion'},1,SYNTHETIC
read,planets,{'terrestrial_planets': ''},{},,188409f9-6bb1-4ec3-8817-64fac397447b,show terrestrial planets,read,planet,{},{'type': 'terrestrial'},1,SYNTHETIC
add,star,"{'name': 'sun', 'type': 'g-type'}",{},,cfe78efc-02c2-4b41-9f13-d77117c167e3,"add star with name=Sun, type=G-type",add,star,"{'name': 'sun', 'type': 'g-type'}",{},2,SYNTHETIC
update,star,{'star': 'sun'},{},,387588ee-d8f2-4756-88ed-b113013218b8,"update star Sun, set age=4.6 billion years",update,star,{'age': '4.6 billion years'},{'name': 'sun'},2,SYNTHETIC
delete,galaxy,{},{},,c0a27683-56f0-4ef6-add9-8bc2d81d8563,delete galaxy Milky Way,delete,galaxy,{},{'name': 'milky way'},1,SYNTHETIC
read,universe,{'big_bang': 'bang theory'},{},,dc0147af-959f-48bd-944e-7dbd6b4f89e6,get universe with Big Bang theory,read,universe,{},{'theory': 'big bang'},1,SYNTHETIC
add,instrument,"{'type': 'guitar', 'brand': 'fender'}",{},,a2edf0eb-2bfa-4914-9b79-51efae2c4b14,"add instrument with type=Guitar, brand=Fender",add,instrument,"{'type': 'guitar', 'brand': 'fender'}",{},2,SYNTHETIC
update,instrument,{},,,bd97435f-5edd-4e8c-8fdd-99b7e56b5c45,"update instrument Guitar, set strings=6",update,instrument,{'strings': '6'},{'type': 'guitar'},2,SYNTHETIC
delete,painting,{},{},,4f0402a2-6052-47db-9cc5-e7e148c2269a,delete painting Mona Lisa,delete,painting,{},{'title': 'mona lisa'},1,SYNTHETIC
read,sculptures,{},{},,c2577081-5f7d-40fe-8f5f-4c854eaa66f1,show sculptures by Michelangelo,read,sculpture,{},{'artist': 'michelangelo'},1,SYNTHETIC
add,student,"{'name': 'emily', 'id': 's001'}",{},,c7580e1c-5466-4650-9e92-24a7d68aba09,"add a student with name=Emily, id=S001",add,student,"{'name': 'emily', 'id': 's001'}",{},2,SYNTHETIC
add,outcome,{'category': 'salary'},{},,94b0088c-2189-47dc-902f-b1132ad1d746,"add outcome with category=Salary, amount=5000",add,outcome,"{'category': 'salary', 'amount': '5000'}",{},2,SYNTHETIC
delete,student,{'id': 's001'},{},,2cd0f972-2557-4afc-8db7-465c1ae12561,delete student id=S001,delete,student,{},{'id': 's001'},1,SYNTHETIC
read,outcomes,{'outcomes': 'with amount > 1000'},{},,a06f9cf0-97b9-4278-bcac-eae345682924,get outcomes with amount > 1000,read,outcome,{},{'amount': '>1000'},1,SYNTHETIC
delete,article,{'topic': 'ai'},{},,de734864-fb51-4c6e-becf-c19a0bfba689,delete article with topic AI,delete,article,{},{'topic': 'ai'},1,SYNTHETIC
add,course,{},{},,ec5fdd5c-31bc-4d3e-9236-8977c244380a,add course with instructor=Dr. Smith,add,course,{'instructor': 'dr. smith'},{},1,SYNTHETIC
add,product,{},{},,65baedfd-8709-4d39-be73-645cbf148372,add product with SKU=SKU001,add,product,{'sku': 'sku001'},{},1,SYNTHETIC
add,project,{'start_date': '2025-01-01'},{},,73c61988-3c9f-4554-8560-2e4f02fa89b8,add project with start_date=2025-01-01,add,project,{'start_date': '2025-01-01'},{},1,SYNTHETIC
add,feedback,{'source': 'website'},{},,8c9bc908-26c3-4323-8f9e-e1cb031dfea8,add feedback with source=website,add,feedback,{'source': 'website'},{},1,SYNTHETIC
add,document,{'creation_date': '2024-05-20'},{},,484eaece-0e39-4807-ac9f-42f2a6221c20,add document with creation_date=2024-05-20,add,document,{'creation_date': '2024-05-20'},{},1,SYNTHETIC
add,album,{'genre': 'pop'},{},,b29e3b26-505a-47dd-963a-8a5e3068217e,add album with genre=Pop,add,album,{'genre': 'pop'},{},1,SYNTHETIC
add,recipe,{'difficulty': 'medium'},{},,d2d9bb1f-7bbb-4a49-9508-caf52037998a,add recipe with difficulty=medium,add,recipe,{'difficulty': 'medium'},{},1,SYNTHETIC
add,car,{'color': 'red'},{},,a9848f07-ff6a-4af0-8243-8cbb793044c9,add car with color=red,add,car,{'color': 'red'},{},1,SYNTHETIC
add,plant,{'watering_frequency': 'weekly'},{},,291bf7d9-6e3a-4a36-9473-67171d7dd0ba,add plant with watering_frequency=weekly,add,plant,{'watering_frequency': 'weekly'},{},1,SYNTHETIC
add,computer,{},{},,ebcb5795-ff0f-48f2-a9e0-814d46818f70,add computer with OS=Windows,add,computer,{'os': 'windows'},{},1,SYNTHETIC
add,phone,{'carrier': 'verizon'},{},,2ce5f4d9-2a41-43d7-a3c0-2f6c706c3f6b,add phone with carrier=Verizon,add,phone,{'carrier': 'verizon'},{},1,SYNTHETIC
add,app,"{'appliance': 'with', 'energy_rating': 'a++'}",{},,197f2529-3d75-45bc-b660-8aa7cf0adafc,add appliance with energy_rating=A++,add,appliance,{'energy_rating': 'a++'},{},1,SYNTHETIC
add,clothing,"{'brand': ""levi's""}",{},,892f2eee-cbfa-4b30-8061-2b28ccb66236,add clothing with brand=Levi's,add,clothing,"{'brand': ""levi's""}",{},1,SYNTHETIC
add,building,{'year_built': '1990'},{},,f025412e-a2ee-49cc-ac9f-3c4e9ce37284,add building with year_built=1990,add,building,{'year_built': '1990'},{},1,SYNTHETIC
add,game,{'publisher': 'cd projekt red'},{},,bc394048-0a9d-4ee1-9c68-680aacb1e3d5,add game with publisher=CD Projekt Red,add,game,{'publisher': 'cd projekt red'},{},1,SYNTHETIC
add,museum,{'admission_fee': '20'},{},,cb8b81ee-81a0-4943-8e94-d6a13a99627d,add museum with admission_fee=20,add,museum,{'admission_fee': '20'},{},1,SYNTHETIC
add,country,{'currency': 'usd'},{},,1f05d56f-226d-4f3e-be45-af72d3de9a2b,add country with currency=USD,add,country,{'currency': 'usd'},{},1,SYNTHETIC
add,animal,{'average_lifespan': 'years'},{},,9ff153d1-cb83-46e8-bb01-23f2887c869d,add animal with average_lifespan=15 years,add,animal,{'average_lifespan': '15 years'},{},1,SYNTHETIC
add,galaxy,{'distance_from_earth': 'million light-years'},{},,8a8b24d5-3b82-4d94-a245-fccb4c86b7c4,add galaxy with distance_from_earth=2.5 million light-years,add,galaxy,{'distance_from_earth': '2.5 million light-years'},{},1,SYNTHETIC
add,painting,{'style': 'impressionism'},{},,21399857-e5eb-4eec-8e99-c98c4d8d0f83,add painting with style=Impressionism,add,painting,{'style': 'impressionism'},{},1,SYNTHETIC
delete,subject,{'credits': '3'},{},,b532e140-4dda-47f4-9c85-68332f212ee6,delete subjects with credits=3,delete,subject,{},{'credits': '3'},1,SYNTHETIC
add,in,"{'invoice': 'with', 'due_date': '2025-07-31'}",{},,384581cb-00c8-47cc-b6ce-00d90bb1a9d8,add invoice with due_date=2025-07-31,add,invoice,{'due_date': '2025-07-31'},{},1,SYNTHETIC
read,course,{'students': ''},{},,a9dea423-41c4-447c-bee5-b75265b38ce6,show courses with less than 30 students,read,course,{},{'number_of_students': '<30'},1,SYNTHETIC
read,product,{'rating': '4 stars'},{},,b3fda68f-6dfc-4d16-8a45-94120960154a,get products with rating 4 stars,read,product,{},{'rating': '4 stars'},1,SYNTHETIC
read,project,{'quarter': ''},{},,9e923892-0560-4cac-ba88-9855b690ecb3,show projects ending this quarter,read,project,{},{'end_date': 'this quarter'},1,SYNTHETIC
read,feedback,{'negative_sentiment': ''},{},,6e57757a-57b5-44ad-92de-e70c62db18b2,get feedback with negative sentiment,read,feedback,{},{'sentiment': 'negative'},1,SYNTHETIC
read,documents,{'documents': 'created by john'},{},,b070a688-993e-4532-ac55-1c10bc554de3,show documents created by John,read,document,{},{'created_by': 'john'},1,SYNTHETIC
read,albums,{'albums': 'with less than 10 tracks'},{},,0b574dc2-95a0-4116-b844-4f12409bec69,get albums with less than 10 tracks,read,album,{},{'number_of_tracks': '<10'},1,SYNTHETIC
read,recipes,{'recipes': 'with vegetarian diet type'},{},,a38fc3dc-51b4-43b7-822e-b2b8855ed533,show recipes with vegetarian diet type,read,recipe,{},{'diet_type': 'vegetarian'},1,SYNTHETIC
read,car,{},{},,ad0a5878-121d-41fe-8b1f-d6139dd8a6e3,get cars manufactured in Germany,read,car,{},{'country_of_origin': 'germany'},1,SYNTHETIC
read,plants,{'plants': 'that need daily watering'},{},,af77c834-e7b6-43a0-bda8-4f368087f411,show plants that need daily watering,read,plant,{},{'watering_frequency': 'daily'},1,SYNTHETIC
read,appliances,{'appliances': 'with warranty still active'},{},,f5a657d4-8b57-4ff2-b27f-df46c9e7a981,get appliances with warranty still active,read,appliance,{},{'warranty_status': 'active'},1,SYNTHETIC
read,furniture,{'assembly': ''},{},,62466462-0db1-4bbe-815a-e1a20ade26b5,show furniture requiring assembly,read,furniture,{},{'assembly_required': 'true'},1,SYNTHETIC
read,software,{'perpetual_license': ''},{},,a87f3ab1-0409-45d6-98ee-4558221deb9e,get software with perpetual license,read,software,{},{'license': 'perpetual'},1,SYNTHETIC
read,artworks,{'artworks': 'on display'},{},,0138882e-ed54-4aeb-b38f-26b267a2335c,show artworks on display,read,artwork,{},{'status': 'on display'},1,SYNTHETIC
read,landmarks,{'landmarks': 'with free entry'},{},,d9e7db48-0e43-43c4-a2ba-451fd39152bf,get landmarks with free entry,read,landmark,{},{'entry_fee': 'free'},1,SYNTHETIC
read,person,{},{},,e2f02423-1a09-4887-ba36-9ba213c945eb,show persons older than 60,read,person,{},{'age': '>60'},1,SYNTHETIC
read,stars,{'stars': 'nearing supernova'},{},,77f3f5ea-8911-4f99-8c9f-a82c55a33fd8,get stars nearing supernova,read,star,{},{'stage': 'nearing supernova'},1,SYNTHETIC
read,instruments,{'instruments': 'in mint condition'},{},,b71ab588-4f9e-41ec-9190-2faf870c1248,show instruments in mint condition,read,instrument,{},{'condition': 'mint'},1,SYNTHETIC
add,student,{'major': 'science'},{},,8a7dd129-0483-45c9-bb61-ab0e96a20ca9,add a student with major=Computer Science,add,student,{'major': 'computer science'},{},1,SYNTHETIC
add,outcome,{'status': 'pending'},{},,5f9bb470-2da4-4491-a439-8e4e136c6e5f,add outcome with status=pending,add,outcome,{'status': 'pending'},{},1,SYNTHETIC
add,article,{'topic': 'exploration'},{},,818aa491-4352-4cb0-91b6-2af6be1a290c,add article with topic=Space Exploration,add,article,{'topic': 'space exploration'},{},1,SYNTHETIC
add,employee,{'position': 'manager'},{},,74d2e801-54e2-4146-9792-117d7de99fea,add employee with position=Manager,add,employee,{'position': 'manager'},{},1,SYNTHETIC
add,order,{'shipping_address': 'elm st'},{},,98d13ceb-d5cb-4778-be30-ae1f406574f9,add order with shipping_address=123 Elm St,add,order,{'shipping_address': '123 elm st'},{},1,SYNTHETIC
add,event,{'attendee_count': '500'},{},,2c6fbe4d-9370-4bde-88a5-ea92c2642d46,add event with attendee_count=500,add,event,{'attendee_count': '500'},{},1,SYNTHETIC
add,report,{'format': 'csv'},{},,2fd6fc65-29da-4d78-b4b3-70cf8173dc4c,add report with format=CSV,add,report,{'format': 'csv'},{},1,SYNTHETIC
add,song,{'release_year': '2020'},{},,7bf2bb5a-6838-4b25-a889-93a9fb1075f4,add song with release_year=2020,add,song,{'release_year': '2020'},{},1,SYNTHETIC
add,podcast,{'average_episode_length': 'minutes'},{},,5eeba27c-79fd-41b4-b463-e5697c488b1a,add podcast with average_episode_length=30 minutes,add,podcast,{'average_episode_length': '30 minutes'},{},1,SYNTHETIC
add,restaurant,{'reservation_required': 'true'},{},,e1ce490e-0c90-4e87-af47-0610bf7ec696,add restaurant with reservation_required=true,add,restaurant,{'reservation_required': 'true'},{},1,SYNTHETIC
add,pet,{'microchip_id': '12345'},{},,6ca187aa-d1c0-43aa-8a82-4c094d23b024,add pet with microchip_id=12345,add,pet,{'microchip_id': '12345'},{},1,SYNTHETIC
add,phone,{'inches': ''},{},,5f55919f-9aa4-421d-bcfd-004dba63266c,add phone with screen_size=6.1 inches,add,phone,{'screen_size': '6.1 inches'},{},1,SYNTHETIC
delete,users,{'roles': ''},{},,31a2abaa-76f1-4460-aa49-c483b7d8d55c,delete users with no assigned roles,delete,user,{},{'roles': 'none'},1,SYNTHETIC
add,foot,{'closure_type': 'laces'},{},,10364348-c388-441c-8fd5-6cbb10e12ac8,add footwear with closure_type=laces,add,footwear,{'closure_type': 'laces'},{},1,SYNTHETIC
add,device,{'connectivity': 'wi-fi'},{},,cb2d389a-ac90-434f-a771-c7c954a0d826,add device with connectivity=Wi-Fi,add,device,{'connectivity': 'wi-fi'},{},1,SYNTHETIC
add,console,{'release_date': '2020-11-12'},{},,6cda3562-9492-4a4f-b198-5604f6a15268,add console with release_date=2020-11-12,add,console,{'release_date': '2020-11-12'},{},1,SYNTHETIC
add,monument,{},{},,b2a3db8e-510e-4c87-a515-1eb722940aa7,add monument with historical_significance=high,add,monument,{'historical_significance': 'high'},{},1,SYNTHETIC
add,city,{'timezone': 'gmt-5'},{},,0efed5af-d046-4959-bb5d-cfb894a35405,add city with timezone=GMT-5,add,city,{'timezone': 'gmt-5'},{},1,SYNTHETIC
add,planet,{'atmosphere': 'co2 rich'},{},,d24a207c-346c-41fa-9e32-0c6e1ffaf839,add planet with atmosphere=CO2 rich,add,planet,{'atmosphere': 'co2 rich'},{},1,SYNTHETIC
add,universe,{},{},,53f9eaba-6fc8-4286-9393-aacb414537bf,add universe with dark_matter_percentage=27%,add,universe,{'dark_matter_percentage': '27%'},{},1,SYNTHETIC
add,sculpture,{'dimensions': '2m x 1m'},{},,f57323ce-127b-4bc9-95e5-474ce689f01e,add sculpture with dimensions=2m x 1m x 1m,add,sculpture,{'dimensions': '2m x 1m x 1m'},{},1,SYNTHETIC
update,teacher,{},,,af6d1fa7-a1ba-46c6-8c61-b359e3115078,"update teachers with email domain @university.edu, set status=active",update,teacher,{'status': 'active'},{'email_domain': 'university.edu'},2,SYNTHETIC
delete,tests,{'grade': 'f'},{},,dfbecd54-cd6c-4055-b21f-dfbee3050700,delete tests with grade=F,delete,test,{},{'grade': 'f'},1,SYNTHETIC
delete,book,{},{},,927f7940-1977-4344-a0cf-334c59b47dc1,delete books published before 2000,delete,book,{},{'publication_year': '<2000'},1,SYNTHETIC
delete,customer,{'recent_orders': ''},{},,73f727d6-90c5-416f-abd6-9d07dff75d0f,delete customers with no recent orders,delete,customer,{},{'recent_orders': 'none'},1,SYNTHETIC
delete,tasks,{'priority': 'low'},{},,c0fde9d5-744a-4bd3-88ff-0563f4e82c3c,delete tasks with priority low,delete,task,{},{'priority': 'low'},1,SYNTHETIC
