processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
delete,building,{},{},,b191b893-51a0-411f-8743-d168d7cd3f44,delete building 456 Oak Ave,delete,building,{},{'address': '456 oak ave'},1,SYNTHETIC
update,building,{'building': 'ave'},{},,de8aee94-28e0-4801-931a-1056fe22b7f4,"update building 456 Oak Ave, set floors=10",update,building,{'floors': '10'},{'address': '456 oak ave'},2,SYNTHETIC
add,device,{},{},,6320c8bf-a3aa-433c-a8ad-96ff6e421922,"add device with type=Smart Speaker, brand=Google",add,device,"{'type': 'smart speaker', 'brand': 'google'}",{},2,SYNTHETIC
read,device__or_technology__if_considering_the_company_as_a_whole_,{'devices': 'google'},{},,b5de65a9-f5e1-4494-a13f-104f818a3033,show Google devices,read,device,{},{'brand': 'google'},1,SYNTHETIC
delete,device,{},{},,5d76f3ec-0c03-427b-8248-37e4a815762a,delete device Smart Speaker,delete,device,{},{'type': 'smart speaker'},1,SYNTHETIC
update,device,{},,,04dda6b9-6a64-4632-9dcf-05d708613d83,"update device Smart Speaker, set status=offline",update,device,{'status': 'offline'},{'type': 'smart speaker'},2,SYNTHETIC
add,software,{'software': 'photoshop'},{},,dedf7a9d-354c-4c03-be91-5cd70111b694,"add software with name=Photoshop, version=CC",add,software,"{'name': 'photoshop', 'version': 'cc'}",{},2,SYNTHETIC
read,software__or_application_,{},{},,31051892-9afd-40d6-9aca-5e9c942dc027,get software with version CC,read,software,{},{'version': 'cc'},1,SYNTHETIC
delete,application,{},{},,35308dea-3459-44ed-a30b-69b139a9ec93,delete software Photoshop,delete,software,{},{'name': 'photoshop'},1,SYNTHETIC
update,software,{'software': 'photoshop'},{},,a941d22d-6ae6-45b0-8e42-f94d4c023b1d,"update software Photoshop, set license=perpetual",update,software,{'license': 'perpetual'},{'name': 'photoshop'},2,SYNTHETIC
add,game,{'game': 'cyberpunk'},{},,d44af3c8-9779-4795-a1cb-73adea924b70,"add game with title=Cyberpunk 2077, genre=RPG",add,game,"{'title': 'cyberpunk 2077', 'genre': 'rpg'}",{},2,SYNTHETIC
,,,,,4c0765de-91fa-4935-932c-d510a0df1710,show RPG games,read,game,{},{'genre': 'rpg'},1,SYNTHETIC
,,,,,ce1cbe53-162c-46c6-ab81-f97bcf47f705,delete game Cyberpunk 2077,delete,game,{},{'title': 'cyberpunk 2077'},1,SYNTHETIC
update,game,{'game': 'cyberpunk'},{},,efb69108-f73d-421e-bc40-bff23f5d3caf,"update game Cyberpunk 2077, set platform=PC",update,game,{'platform': 'pc'},{'title': 'cyberpunk 2077'},2,SYNTHETIC
add,product,{'5': 'sony'},{},,72b36aa8-2c0f-4959-9e68-a165bdeb9218,"add console with brand=Sony, model=PlayStation 5",add,console,"{'brand': 'sony', 'model': 'playstation 5'}",{},2,SYNTHETIC
read,product__or_electronic_device_,{'consoles': 'sony'},{},,9defcaf4-9d8a-4a48-ae12-d2fa1f999ddd,get Sony consoles,read,console,{},{'brand': 'sony'},1,SYNTHETIC
delete,electronicdevice,{},{},,c8b82326-a1b8-4636-80f7-72bb106bf37f,delete console PlayStation 5,delete,console,{},{'model': 'playstation 5'},1,SYNTHETIC
update,electronic_device__specifically__game_console_,{None: 'playstation'},{},,e9e36c71-3c0b-4e07-b9a4-ae289ff1b3ea,"update console PlayStation 5, set storage=1TB",update,console,{'storage': '1tb'},{'model': 'playstation 5'},2,SYNTHETIC
add,artwork,{},{},,8af7a5b1-1ebb-484d-80c3-d03a11493173,"add artwork with title=Starry Night, artist=Vincent van Gogh",add,artwork,"{'title': 'starry night', 'artist': 'vincent van gogh'}",{},2,SYNTHETIC
read,artist,{},{},,d12daa6e-6b9b-489e-977c-22325016fcc7,show artworks by Vincent van Gogh,read,artwork,{},{'artist': 'vincent van gogh'},1,SYNTHETIC
delete,artwork,{},{},,86393b5d-7abd-4d31-aed4-46a14d43c2a6,delete artwork Starry Night,delete,artwork,{},{'title': 'starry night'},1,SYNTHETIC
,,,,,422c0c28-0b77-4713-8e22-9439f45042ad,"update artwork Starry Night, set year=1889",update,artwork,{'year': '1889'},{'title': 'starry night'},2,SYNTHETIC
add,museum,{'museum': 'louvre'},{},,5648b571-92f4-46d2-90d7-6311b0bb7038,"add museum with name=The Louvre, city=Paris",add,museum,"{'name': 'the louvre', 'city': 'paris'}",{},2,SYNTHETIC
read,location,{},{},,6ad00c38-c66a-4a35-a338-ea3f9b938c02,get museums in Paris,read,museum,{},{'city': 'paris'},1,SYNTHETIC
delete,organization,{},{},,a93a1c06-407d-4b40-9a67-744938443050,delete museum The Louvre,delete,museum,{},{'name': 'the louvre'},1,SYNTHETIC
update,museum__or_institution_,{'egypt': 'louvre'},{},,32907de2-b2c1-406e-8e53-945a4858dff5,"update museum The Louvre, set exhibits=Ancient Egypt",update,museum,{'exhibits': 'ancient egypt'},{'name': 'the louvre'},2,SYNTHETIC
add,monument,{'monument': 'tower'},{},,656ff118-e25b-4bf5-9351-29607d54f08e,"add monument with name=Eiffel Tower, location=Paris",add,monument,"{'name': 'eiffel tower', 'location': 'paris'}",{},2,SYNTHETIC
read,location__paris__and_point_of_interest__monuments_,{},{},,4ea17a2d-e4e8-49a8-aba9-a4a563c118b7,show monuments in Paris,read,monument,{},{'location': 'paris'},1,SYNTHETIC
delete,monument,{},{},,5c8a5571-8233-4124-8bc3-a258276d2ce5,delete monument Eiffel Tower,delete,monument,{},{'name': 'eiffel tower'},1,SYNTHETIC
update,monument,{'monument': 'tower'},{},,efabc95d-89ee-444a-9a1c-2fd344ef755f,"update monument Eiffel Tower, set height=330m",update,monument,{'height': '330m'},{'name': 'eiffel tower'},2,SYNTHETIC
add,landmark,{'landmark': 'liberty'},{},,1cd5225a-bb62-4563-994d-6471414e146a,"add landmark with name=Statue of Liberty, city=New York",add,landmark,"{'name': 'statue of liberty', 'city': 'new york'}",{},2,SYNTHETIC
read,location,{},{},,b23f072d-2358-4b6c-a247-90e047404312,get landmarks in New York,read,landmark,{},{'city': 'new york'},1,SYNTHETIC
delete,landmark,{},{},,5a6a98ce-5ab6-473f-ae75-e4e9db00d456,delete landmark Statue of Liberty,delete,landmark,{},{'name': 'statue of liberty'},1,SYNTHETIC
update,landmark,{'landmark': 'liberty'},{},,30fcf1b8-810a-4975-8482-f15f986b3650,"update landmark Statue of Liberty, set year_built=1886",update,landmark,{'year_built': '1886'},{'name': 'statue of liberty'},2,SYNTHETIC
add,country,{'country': 'japan'},{},,62d20421-cdf0-4dff-a8b2-c4d3a16a75d5,"add country with name=Japan, capital=Tokyo",add,country,"{'name': 'japan', 'capital': 'tokyo'}",{},2,SYNTHETIC
read,country,{},{},,2dfd82fb-d8b7-4ded-9868-8149f56a6518,show countries with capital Tokyo,read,country,{},{'capital': 'tokyo'},1,SYNTHETIC
delete,geography,{},{},,67f7639b-9480-4b8a-917f-1bbf7b4a2f26,delete country Japan,delete,country,{},{'name': 'japan'},1,SYNTHETIC
update,country,{'country': 'japan'},{},,6ff004a7-784e-483a-804a-5e50fb43f3d6,"update country Japan, set population=125 million",update,country,{'population': '125 million'},{'name': 'japan'},2,SYNTHETIC
add,geography,{'uk': 'london'},{},,3bc35a0c-27ba-4ea4-abff-16b961cb08e2,"add city with name=London, country=UK",add,city,"{'name': 'london', 'country': 'uk'}",{},2,SYNTHETIC
read,location__or_city__if_specifically_referring_to_urban_areas_within_the_uk_,{},{},,467bf1ab-f0f3-46d4-9e5d-e8225081e3fd,get cities in UK,read,city,{},{'country': 'uk'},1,SYNTHETIC
delete,location,{},{},,1e662daa-fa6c-4c86-93cf-13ceaa5693aa,delete city London,delete,city,{},{'name': 'london'},1,SYNTHETIC
update,city,{'city': 'london'},{},,496f536f-ae24-4d55-a369-e04bfeba9e04,"update city London, set population=9 million",update,city,{'population': '9 million'},{'name': 'london'},2,SYNTHETIC
add,person,{'person': 'alice'},{},,3b9d7c1d-56c1-4265-a378-8887a80b6341,"add person with name=Alice, occupation=Engineer",add,person,"{'name': 'alice', 'occupation': 'engineer'}",{},2,SYNTHETIC
read,person__or_more_specifically__engineer__if_it_s_a_subclass_of_person_,{},{},,937714a6-b4b4-4f6c-a5b7-f70f646c1664,show all engineers,read,person,{},{'occupation': 'engineer'},1,SYNTHETIC
delete,person,{},{},,fec75905-690e-4739-9681-009742e552ec,delete person Alice,delete,person,{},{'name': 'alice'},1,SYNTHETIC
update,person,{'person': 'alice'},{},,20fda867-6a13-4fd8-a211-18ced0c66d4c,"update person Alice, set age=30",update,person,{'age': '30'},{'name': 'alice'},2,SYNTHETIC
add,animal,{},{},,d86707eb-bfed-48d2-ad16-1e170793f30d,"add animal with species=Lion, habitat=Savanna",add,animal,"{'species': 'lion', 'habitat': 'savanna'}",{},2,SYNTHETIC
read,animal__or_wildlife_,{},{},,0716f1a8-2614-4a10-b0e9-9ef43aa12971,get animals in Savanna,read,animal,{},{'habitat': 'savanna'},1,SYNTHETIC
delete,animal,{},{},,efd56380-8902-4061-87d2-922c6a879b47,delete animal Lion,delete,animal,{},{'species': 'lion'},1,SYNTHETIC
update,animal,{},,,db85e679-5092-4470-a16d-92e484c93590,"update animal Lion, set diet=carnivore",update,animal,{'diet': 'carnivore'},{'species': 'lion'},2,SYNTHETIC
add,planet,{'planet': 'mars'},{},,839e27ed-8b1a-4c6b-920b-d4adbe6c830e,"add planet with name=Mars, type=terrestrial",add,planet,"{'name': 'mars', 'type': 'terrestrial'}",{},2,SYNTHETIC
read,planet,{},{},,3eeb74cc-6a78-426c-9633-4a4dc845e4f1,show terrestrial planets,read,planet,{},{'type': 'terrestrial'},1,SYNTHETIC
delete,planet,{},{},,6cfce6c8-79bd-4c56-b458-81d1b1b712ee,delete planet Mars,delete,planet,{},{'name': 'mars'},1,SYNTHETIC
update,planet,{'planet': 'mars'},{},,74713460-ee53-4ef3-9e47-d1cb2397e640,"update planet Mars, set moons=2",update,planet,{'moons': '2'},{'name': 'mars'},2,SYNTHETIC
add,star,{},{},,169ea969-f2a7-4e44-97a6-59daa0cf7b6c,"add star with name=Sun, type=G-type",add,star,"{'name': 'sun', 'type': 'g-type'}",{},2,SYNTHETIC
read,celestialbody,{},{},,42b56fdc-ced1-49be-9f73-8dc7452d0090,get G-type stars,read,star,{},{'type': 'g-type'},1,SYNTHETIC
delete,astronomicalobject,{},{},,ad142822-19d6-4f21-a19e-58d3f87c1a9d,delete star Sun,delete,star,{},{'name': 'sun'},1,SYNTHETIC
update,astronomicalobject__or_celestialbody_,{'years': 'sun'},{},,eb1c6851-f7c4-4387-b761-db81c56ad197,"update star Sun, set age=4.6 billion years",update,star,{'age': '4.6 billion years'},{'name': 'sun'},2,SYNTHETIC
add,spiral__type_,{'spiral': 'way'},{},,8854d7cd-4c1e-4733-9459-dfb004c77f96,"add galaxy with name=Milky Way, type=spiral",add,galaxy,"{'name': 'milky way', 'type': 'spiral'}",{},2,SYNTHETIC
read,cosmicobject__or_more_specifically__galaxytype_for_galaxies_,{},{},,552518cd-429b-4f7d-a2d1-8f9854cca767,show spiral galaxies,read,galaxy,{},{'type': 'spiral'},1,SYNTHETIC
delete,celestialbody,{},{},,df6ee679-c11b-4c23-897f-1a72e13a6147,delete galaxy Milky Way,delete,galaxy,{},{'name': 'milky way'},1,SYNTHETIC
update,celestialbody,{None: 'way'},{},,a0f55a47-33b8-4f48-a02d-0f89b9b4be48,"update galaxy Milky Way, set diameter=100000 light-years",update,galaxy,{'diameter': '100000 light-years'},{'name': 'milky way'},2,SYNTHETIC
add,cosmologicalevent,{},{},,2fd0e658-0fea-4a99-885f-edabfb989752,add universe with theory=Big Bang,add,universe,{'theory': 'big bang'},{},1,SYNTHETIC
read,cosmologicalevent,{},{},,8f892612-b87b-4810-a166-a94991552f68,get universe with Big Bang theory,read,universe,{},{'theory': 'big bang'},1,SYNTHETIC
delete,event__big_bang_theory_is_an_event_in_the_context_of_cosmology_,{},{},,3114a94b-9645-4b6f-9688-e4ba3d4f0376,delete universe with Big Bang theory,delete,universe,{},{'theory': 'big bang'},1,SYNTHETIC
update,event__the_big_bang_theory_is_an_event_in_cosmology_,{'years': 'bang'},{},,761b9fe3-aa5b-49ac-bd71-926fdfeefb7f,"update universe with Big Bang theory, set age=13.8 billion years",update,universe,{'age': '13.8 billion years'},{'theory': 'big bang'},2,SYNTHETIC
add,instrument,{},{},,6866ed04-4257-4be4-b592-6340890c474b,"add instrument with type=Guitar, brand=Fender",add,instrument,"{'type': 'guitar', 'brand': 'fender'}",{},2,SYNTHETIC
read,product__specifically__music_instrument_,{},{},,681cc270-16d9-465c-917b-bce9aa77c69e,show Fender guitars,read,instrument,{},{'brand': 'fender'},1,SYNTHETIC
,,,,,d02dec02-f7c8-4567-b61b-0b26f66a8cad,delete instrument Guitar,delete,instrument,{},{'type': 'guitar'},1,SYNTHETIC
update,instrument,{},,,5fc3dce9-118f-4740-87d4-774c8a7faa94,"update instrument Guitar, set strings=6",update,instrument,{'strings': '6'},{'type': 'guitar'},2,SYNTHETIC
add,artwork,{'vinci': 'lisa'},{},,2b663988-3560-4ee9-ac84-8e1713675437,"add painting with title=Mona Lisa, artist=Leonardo da Vinci",add,painting,"{'title': 'mona lisa', 'artist': 'leonardo da vinci'}",{},2,SYNTHETIC
read,artist,{},{},,31c19631-2261-48d7-91a4-4dacb8bfad00,get paintings by Leonardo da Vinci,read,painting,{},{'artist': 'leonardo da vinci'},1,SYNTHETIC
delete,artwork,{},{},,c8c7eefd-1404-485e-b73f-03e0bd7d76b6,delete painting Mona Lisa,delete,painting,{},{'title': 'mona lisa'},1,SYNTHETIC
,,,,,f7cbfe37-5097-4cd3-9fdd-c0f0414c7212,"update painting Mona Lisa, set year=1503",update,painting,{'year': '1503'},{'title': 'mona lisa'},2,SYNTHETIC
add,artwork,{'michelangelo': 'david'},{},,48b1719c-f639-4f23-bf23-a8c0bbff46b9,"add sculpture with name=David, artist=Michelangelo",add,sculpture,"{'name': 'david', 'artist': 'michelangelo'}",{},2,SYNTHETIC
read,artist,{},{},,d8e6c140-0549-4dfb-a7ab-fcaf529d18fc,show sculptures by Michelangelo,read,sculpture,{},{'artist': 'michelangelo'},1,SYNTHETIC
delete,artifact,{},{},,b461bc2d-d685-4221-8996-01eafee48b7a,delete sculpture David,delete,sculpture,{},{'name': 'david'},1,SYNTHETIC
update,artwork,{'marble': 'david'},{},,42c1a4e4-4c65-498b-9bf8-d5d029acf8cf,"update sculpture David, set material=marble",update,sculpture,{'material': 'marble'},{'name': 'david'},2,SYNTHETIC
add,student,{'student': 'emily'},{},,d842250e-e51c-41fa-a1ae-d7868033d4f5,"add a student with name=Emily, id=S001",add,student,"{'name': 'emily', 'id': 's001'}",{},2,SYNTHETIC
add,subject,{},{},,75cc5ee9-739c-4f11-a2d7-b9ec6503e0ee,"add subject with name=Chemistry, credits=4",add,subject,"{'name': 'chemistry', 'credits': '4'}",{},2,SYNTHETIC
add,person__assuming_that_teacher_is_a_subclass_of_person_,{'physics': 'maria'},{},,2162cf3c-041a-4e91-b3de-9042fb773829,"add teacher with name=Maria, department=Physics",add,teacher,"{'name': 'maria', 'department': 'physics'}",{},2,SYNTHETIC
add,outcome,{},{},,c3495be6-ed45-479c-8754-00489904736b,"add outcome with category=Salary, amount=5000",add,outcome,"{'category': 'salary', 'amount': '5000'}",{},2,SYNTHETIC
add,invoice,{},{},,8a38bcd8-280e-48dc-bc6f-add410af9b32,"add invoice with id=INV005, total=250.75",add,invoice,"{'id': 'inv005', 'total': '250.75'}",{},2,SYNTHETIC
add,subject,{},{},,de358caf-31b4-4224-8db8-a173cce8957e,"add test with subject=Math, grade=A",add,test,"{'subject': 'math', 'grade': 'a'}",{},2,SYNTHETIC
delete,student,{},{},,2432fd67-975b-4e34-90e8-a52f52a279eb,delete student id=S001,delete,student,{},{'id': 's001'},1,SYNTHETIC
update,entityclass__subject,{},,,2bb7570e-3759-462d-8b99-a015e93ac0c0,"update subject Chemistry, set description='Introductory Chemistry'",update,subject,{'description': 'introductory chemistry'},{'name': 'chemistry'},2,SYNTHETIC
read,person__assuming__teachers__refers_to_individuals_,{},{},,323c40c3-85ea-4fcb-9dd6-878285f95b8f,show teachers from Physics department,read,teacher,{},{'department': 'physics'},1,SYNTHETIC
read,financialtransaction__or_outcome__depending_on_the_specific_context_and_model_,{},{},,8292224b-268d-426c-842b-7bfd03e6f00e,get outcomes with amount > 1000,read,outcome,{},{'amount': '>1000'},1,SYNTHETIC
update,invoice,{},,,6baef6c1-24cb-4ca8-9bc2-9f1703e2d3cd,"update invoice INV005, set status=paid",update,invoice,{'status': 'paid'},{'id': 'inv005'},2,SYNTHETIC
add,event__specifically__a_date_event_,{None: 'ai'},{},,f5a0b3b6-31fa-4f42-b759-01ff054eef6a,"add article about AI, date=2024-01-15",add,article,"{'topic': 'ai', 'date': '2024-01-15'}",{},2,SYNTHETIC
delete,topic,{},{},,3f63ede7-c74a-46ee-aa87-f286bc39b9b5,delete article with topic AI,delete,article,{},{'topic': 'ai'},1,SYNTHETIC
update,article__author,{},,,7ca55c97-8757-434c-bd9b-76f8879a42ef,"update article with date 2024-01-15, set author=John Doe",update,article,{'author': 'john doe'},{'date': '2024-01-15'},2,SYNTHETIC
add,student,{},{},,34f792e9-9859-42a8-8678-7ea420f7be09,add a student with enrollment_date=2023-09-01,add,student,{'enrollment_date': '2023-09-01'},{},1,SYNTHETIC
add,person__for_dr__smith__course__implied_but_not_explicitly_stated_,{},{},,9c3dca1f-35cd-4a90-a280-b96acd424d30,add course with instructor=Dr. Smith,add,course,{'instructor': 'dr. smith'},{},1,SYNTHETIC
add,book,{},{},,33e398e6-6753-49ae-85b9-72f9113ce16f,add book with ISBN=978-0321765723,add,book,{'isbn': '978-0321765723'},{},1,SYNTHETIC
add,employee,{},{},,2bc236a5-17b1-4a86-b9f4-3b69a4653b02,add employee with employee_id=EMP007,add,employee,{'employee_id': 'emp007'},{},1,SYNTHETIC
add,product,{},{},,021655ad-de18-4ea6-bd51-efd08028cc31,add product with SKU=SKU001,add,product,{'sku': 'sku001'},{},1,SYNTHETIC
add,_customer,{},{},,5123a21f-cbee-4f07-8b90-00cff5d22876,add customer with customer_id=CUST003,add,customer,{'customer_id': 'cust003'},{},1,SYNTHETIC
add,event__or_specifically__datetimeevent_,{},{},,26f7688a-cf21-434e-9f05-5f3aeb42ae7a,add order with order_date=2025-06-10,add,order,{'order_date': '2025-06-10'},{},1,SYNTHETIC
add,project,{},{},,8e0c921c-6814-42d6-b10f-9021d138a253,add project with start_date=2025-01-01,add,project,{'start_date': '2025-01-01'},{},1,SYNTHETIC
add,user__implied___but_the_explicitly_mentioned_entity_is_task__as_the_action_is_about_adding_a_new_task__however__the_attribute__assigned_to__refers_to_another_entity_class__which_in_this_context_can_be_identified_as__user___so__the_referred_entity_class_in_this_user_request_is__user__,{},{},,00799b6f-30ef-45df-9a81-05af25edc32b,add task with assigned_to=Alice,add,task,{'assigned_to': 'alice'},{},1,SYNTHETIC
add,event__location__implied_,{},{},,487a9897-adae-49d2-b34a-993dbc21e13b,add event with location=Conference Room A,add,event,{'location': 'conference room a'},{},1,SYNTHETIC
add,source__or_possibly_feedback__depending_on_the_context_of_your_system_,{},{},,4e726d9c-4a5a-4b10-a643-234d3306e80b,add feedback with source=website,add,feedback,{'source': 'website'},{},1,SYNTHETIC
add,user__in_this_context__as_a_subject_being_added_,{},{},,ae62a9e3-949a-49f9-bb16-3dcc48e41026,add user with role=admin,add,user,{'role': 'admin'},{},1,SYNTHETIC
add,event_or_report__depending_on_context__could_be_either_,{'dome_created_at': '2025-09-20'},{},,3a5267e3-1185-4a03-b7b7-e532b2f654cc,add report with generation_date=today,add,report,{'generation_date': 'today'},{},1,SYNTHETIC
add,document,{},{},,3f1bc86e-d20f-43c2-a6a9-28ad2aff4dc4,add document with creation_date=2024-05-20,add,document,{'creation_date': '2024-05-20'},{},1,SYNTHETIC
add,movie,{},{},,91a164d7-facb-4143-882c-0c3e5a6661a7,add movie with genre=Action,add,movie,{'genre': 'action'},{},1,SYNTHETIC
add,song__or_media__if_you_consider_media_entities_encompassing_songs_,{},{},,159a18db-e619-48f4-a45d-193f5072da38,add song with duration=3:45,add,song,{'duration': '3:45'},{},1,SYNTHETIC
add,album__implied_,{},{},,946a64cc-c30a-4ffc-ac94-65b3e5fdf0b5,add album with genre=Pop,add,album,{'genre': 'pop'},{},1,SYNTHETIC
add,playlist,{},{},,3f9d3880-85b6-41b9-82c7-1f3db45fd1d5,add playlist with number_of_songs=25,add,playlist,{'number_of_songs': '25'},{},1,SYNTHETIC
add,podcast,{},{},,c845b2f8-cfd2-4b65-b28a-4f529887d61c,add podcast with category=Technology,add,podcast,{'category': 'technology'},{},1,SYNTHETIC
add,recipe__or_potentially__difficulty__but_given_the_context_of_the_sentence__recipe_seems_more_appropriate_,{},{},,c145099b-b7b4-460a-b98d-17b33c61673d,add recipe with difficulty=medium,add,recipe,{'difficulty': 'medium'},{},1,SYNTHETIC
add,ingredient,{},{},,b0400b8a-9199-452a-8169-830c68047418,add ingredient with storage_type=pantry,add,ingredient,{'storage_type': 'pantry'},{},1,SYNTHETIC
add,restaurant,{},{},,23fa0d4e-cafc-4c8f-a0f5-21ec4b0d5d50,add restaurant with capacity=100,add,restaurant,{'capacity': '100'},{},1,SYNTHETIC
add,vehicle__or_more_specifically__car_,{},{},,3c5d974a-4e89-4f2a-a208-3b0aead4f5e0,add car with color=red,add,car,{'color': 'red'},{},1,SYNTHETIC
add,property__or_realestate_,{},{},,312e176f-898c-45e0-96ec-c6ac3de6e3d8,add house with area=1500 sq ft,add,house,{'area': '1500 sq ft'},{},1,SYNTHETIC
add,pet,{},{},,7c0e82eb-a002-4352-81e6-1f22259add31,add pet with vaccinated=true,add,pet,{'vaccinated': 'true'},{},1,SYNTHETIC
add,plant__in_this_context__it_s_an_action_that_refers_to_a_specific_type_of_entity_,{},{},,5e9f5585-a8df-48aa-8ad4-ea5c06226077,add plant with watering_frequency=weekly,add,plant,{'watering_frequency': 'weekly'},{},1,SYNTHETIC
add,computer,{},{},,dcf03063-ead5-4277-9a77-95cfb4ff5a64,add computer with OS=Windows,add,computer,{'os': 'windows'},{},1,SYNTHETIC
add,telecommunicationserviceprovider,{},{},,926bd62f-6e15-4813-b30c-f63114d98328,add phone with carrier=Verizon,add,phone,{'carrier': 'verizon'},{},1,SYNTHETIC
add,appliance,{},{},,38b698a1-6441-483b-9543-1379016fca65,add appliance with energy_rating=A++,add,appliance,{'energy_rating': 'a++'},{},1,SYNTHETIC
add,product__or_clothing__if_specifically_referring_to_that_category_,{},{},,a8ebcc72-471f-4ec8-853c-254f47d5787f,add clothing with brand=Levi's,add,clothing,"{'brand': ""levi's""}",{},1,SYNTHETIC
add,product__assuming_a_shopping_or_e_commerce_context_,{},{},,a042b276-9a48-4fe7-9fab-05f274172076,add footwear with closure_type=laces,add,footwear,{'closure_type': 'laces'},{},1,SYNTHETIC
add,furniture,{},{},,8779aa65-dec4-4466-978b-5ec7e340814d,add furniture with assembly_required=false,add,furniture,{'assembly_required': 'false'},{},1,SYNTHETIC
add,building,{},{},,c3034c16-f795-4da8-82db-659fc63a86ec,add building with year_built=1990,add,building,{'year_built': '1990'},{},1,SYNTHETIC
add,device,{},{},,fd90c299-ab3a-47df-b11b-6d69cb613d90,add device with connectivity=Wi-Fi,add,device,{'connectivity': 'wi-fi'},{},1,SYNTHETIC
add,software__inferred_from__add_software___developer__inferred_from__developer_adobe__,{},{},,4e12b2c8-7e7e-48e3-96cb-c6b0aa246968,add software with developer=Adobe,add,software,{'developer': 'adobe'},{},1,SYNTHETIC
add,publisher,{},{},,6866cb56-3243-45fc-8c8a-33aece0e5b82,add game with publisher=CD Projekt Red,add,game,{'publisher': 'cd projekt red'},{},1,SYNTHETIC
add,based_on_the_context_provided__the_referred_entity_class_seems_to_be__video_game_console__or__computer_hardware__as_the_request_suggests_adding_a_new_console__but_without_additional_context_or_specific_system_details__it_s_hard_to_confirm_with_absolute_certainty_,{},{},,450a0142-71fb-40b7-810a-112914e0ad95,add console with release_date=2020-11-12,add,console,{'release_date': '2020-11-12'},{},1,SYNTHETIC
add,artwork,{},{},,cc6dfb94-c1e2-4450-9db5-5a37716c2492,add artwork with medium=oil on canvas,add,artwork,{'medium': 'oil on canvas'},{},1,SYNTHETIC
add,venue__or_possibly_attraction__depending_on_specific_context_,{},{},,db860513-7ea8-4998-a44d-14272c7b57b7,add museum with admission_fee=20,add,museum,{'admission_fee': '20'},{},1,SYNTHETIC
add,monument,{},{},,aeb7552b-2a1d-4712-8c7b-4f6bf9001a39,add monument with historical_significance=high,add,monument,{'historical_significance': 'high'},{},1,SYNTHETIC
add,landmark__assuming__landmark__is_a_category_of_an_entity_,{},{},,662d39ce-6794-4ec9-b063-2561f1eb9077,add landmark with visitor_count=1000000,add,landmark,{'visitor_count': '1000000'},{},1,SYNTHETIC
add,country,{},{},,84ba6e63-2f26-41df-a038-395d0b115144,add country with currency=USD,add,country,{'currency': 'usd'},{},1,SYNTHETIC
add,city__implied_by__add_city__,{},{},,64f043ec-84aa-485a-8f7b-1e5261f14532,add city with timezone=GMT-5,add,city,{'timezone': 'gmt-5'},{},1,SYNTHETIC
add,person,{},{},,33bb52a2-37b1-48a3-8a39-2161505afbf1,add person with hobby=reading,add,person,{'hobby': 'reading'},{},1,SYNTHETIC
add,animal,{},{},,2163b334-bc30-4672-85dc-0295568abe14,add animal with average_lifespan=15 years,add,animal,{'average_lifespan': '15 years'},{},1,SYNTHETIC
add,planet__or_celestialbody_,{},{},,4d8c8a73-ec74-4598-8b5a-8b5d2a1b7f61,add planet with atmosphere=CO2 rich,add,planet,{'atmosphere': 'co2 rich'},{},1,SYNTHETIC
add,astronomicalobject__or_more_specifically__star_,{},{},,4ae70119-07bc-44a4-beea-dea5917e4397,add star with luminosity=high,add,star,{'luminosity': 'high'},{},1,SYNTHETIC
add,cosmicbody,{},{},,98e14831-3cbb-4fbd-bff0-fecc76a3b57f,add galaxy with distance_from_earth=2.5 million light-years,add,galaxy,{'distance_from_earth': '2.5 million light-years'},{},1,SYNTHETIC
add,cosmology_or_astrophysics__depending_on_the_specific_context_,{},{},,abd9174a-b4fd-40f3-bf41-70b961b9e1b3,add universe with dark_matter_percentage=27%,add,universe,{'dark_matter_percentage': '27%'},{},1,SYNTHETIC
add,instrument,{},{},,cbeeb864-e1a4-4fef-8546-507ea4b36d64,add instrument with manufacturer=Yamaha,add,instrument,{'manufacturer': 'yamaha'},{},1,SYNTHETIC
add,artwork__or_more_specifically__painting_,{},{},,58d79c85-9444-4c2c-954e-c16cf283b12f,add painting with style=Impressionism,add,painting,{'style': 'impressionism'},{},1,SYNTHETIC
add,artifact__specifically__sculpture_,{},{},,7e5d4fc8-8c68-400a-9961-4891de6dec03,add sculpture with dimensions=2m x 1m x 1m,add,sculpture,{'dimensions': '2m x 1m x 1m'},{},1,SYNTHETIC
read,student__or__person__depending_on_the_specific_model__but_usually_the__student__class_would_be_more_suitable_for_this_context__,{},{},,839af168-cabc-4e16-8979-abb907b0d3bf,show students with age > 20,read,student,{},{'age': '>20'},1,SYNTHETIC
delete,subject,{},{},,0e8da96b-e9d1-4e0e-a8b8-7a1e915d0094,delete subjects with credits=3,delete,subject,{},{'credits': '3'},1,SYNTHETIC
update,teachers__in_this_context_,{},,,68f239e6-94ce-43d8-89a3-811868d6f32b,"update teachers with email domain @university.edu, set status=active",update,teacher,{'status': 'active'},{'email_domain': 'university.edu'},2,SYNTHETIC
read,timeframe__or_temporal_,{},{},,e3671553-1de6-4352-a354-847bccf37f7d,get outcomes for current month,read,outcome,{},{'date': 'current month'},1,SYNTHETIC
